Rating,Problem Name,Tags,ContestID,Index
2400,Lucky Queries,data structures,145,E
2900,Lucky Pair,combinatorics;data structures;implementation,145,D
2100,Lucky Subsequence,combinatorics;dp;math,145,C
1800,Lucky Number 2,constructive algorithms,145,B
1200,Lucky Conversion,greedy;implementation,145,A
2200,Competition,data structures;greedy,144,E
1900,Missile Silos,data structures;dfs and similar;graphs;shortest paths,144,D
1500,Anagram Search,implementation;strings,144,C
1300,Meeting,implementation,144,B
800,Arrival of the General,implementation,144,A
1200,Help Kingdom of Far Far Away 2,implementation;strings,143,B
1000,Help Vasilisa the Wise 2,brute force;math,143,A
3000,Help Greg the Dwarf 2,geometry,142,E
2600,Help Shrek and Donkey 2,games,142,D
2300,Help Caretaker,brute force;dp,142,C
1800,Help General,constructive algorithms;greedy;implementation,142,B
1600,Help Farmer,brute force;math,142,A
2300,Clearing Up,constructive algorithms;dp;dsu;graphs,141,E
2300,Take-off Ramps,graphs;shortest paths,141,D
1800,Queue,constructive algorithms;greedy;sortings,141,C
1400,Hopscotch,geometry;math,141,B
800,Amusing Joke,implementation;sortings;strings,141,A
2600,New Year Snowflake,geometry;sortings,140,F
2600,New Year Garland,combinatorics;dp,140,E
1800,New Year Contest,greedy;sortings,140,D
1800,New Year Snowmen,binary search;data structures;greedy,140,C
1800,New Year Cards,brute force;greedy;implementation,140,B
1700,New Year Table,geometry;math,140,A
1600,Wallpaper,implementation;math,139,B
1000,Petr and Book,implementation,139,A
2900,Hellish Constraints,brute force;dp;two pointers,138,E
2500,World of Darkraft,dp;games,138,D
2200,Mushroom Gnomes - 2,binary search;data structures;probabilities;sortings,138,C
1900,Digits Permutations,greedy,138,B
1600,Literature Lesson,implementation,138,A
2000,Last Chance,data structures;implementation;strings,137,E
1900,Palindromes,dp;strings,137,D
1500,History,sortings,137,C
1000,Permutation,greedy,137,B
900,Postcards and photos,implementation,137,A
1100,Ternary Logic,implementation;math,136,B
800,Presents,implementation,136,A
3000,Weak Subsequence,combinatorics,135,E
2500,Cycle,brute force;dfs and similar;implementation,135,D
1900,Zero-One,constructive algorithms;games;greedy,135,C
1600,Rectangle and Square,brute force;geometry;math,135,B
1300,Replacement,greedy;implementation;sortings,135,A
2200,Swaps,constructive algorithms;graphs;greedy,134,C
1900,Pairs of Numbers,brute force;dfs and similar;math;number theory,134,B
1200,Average Numbers,brute force;implementation,134,A
1200,Unary,implementation,133,B
900,HQ9+,implementation,133,A
2700,Bits of merry old England,flows;graphs,132,E
2100,Constants in the language of Shakespeare,constructive algorithms;dp;greedy,132,D
1800,Logo Turtle,dp,132,C
2100,Piet,implementation,132,B
1300,Turing Tape,implementation,132,A
2000,Present to Mom,binary search;two pointers,131,F
1700,Yet Another Task with Queens,sortings,131,E
1600,Subway,dfs and similar;graphs,131,D
1400,The World is a Theatre,combinatorics;math,131,C
1200,Opposites Attract,implementation;math,131,B
1000,cAPS lOCK,implementation;strings,131,A
1800,Date calculation,*special,130,J
2300,Array sorting,*special;sortings,130,I
1600,Balanced brackets,*special,130,H
1700,CAPS LOCK ON,*special,130,G
1600,Prime factorization,*special,130,F
1600,Tribonacci numbers,*special,130,E
1500,Exponentiation,*special,130,D
1500,Decimal sum,*special,130,C
1400,Gnikool Ssalg,*special;implementation;strings,130,B
900,Hexagonal numbers,*special;implementation,130,A
1200,Students and Shoelaces,brute force;dfs and similar;graphs;implementation,129,B
900,Cookies,implementation,129,A
2900,Birthday,geometry;math,128,E
2000,Numbers,constructive algorithms;implementation,128,D
2000,Games with Rectangle,combinatorics;dp,128,C
2100,String,brute force;constructive algorithms;hashing;implementation;string suffix structures;strings,128,B
1500,Statues,dfs and similar,128,A
1000,Canvas Frames,implementation,127,B
900,Wasted Time,geometry,127,A
2900,Pills,brute force;flows,126,E
2300,Fibonacci Sums,dp;math,126,D
2000,E-reader Display,constructive algorithms;greedy,126,C
1700,Password,binary search;dp;hashing;string suffix structures;strings,126,B
1900,Hot Bath,binary search;brute force;math,126,A
2400,MST Company,binary search;graphs,125,E
2200,Two progressions,constructive algorithms;greedy,125,D
1600,Hobbits' Party,constructive algorithms;greedy,125,C
1000,Simple XML,implementation,125,B
1400,Measuring Lengths in Baden,math,125,A
1400,Permutations,brute force;combinatorics;implementation,124,B
1000,The number of positions,math,124,A
2500,Maze,dfs and similar;dp;probabilities;trees,123,E
2300,String,string suffix structures,123,D
2300,Brackets,combinatorics;dp;greedy,123,C
1800,Squares,math,123,B
1300,Prime Permutation,implementation;number theory;strings,123,A
1000,Lucky Substring,brute force;implementation,122,B
1000,Lucky Division,brute force;number theory,122,A
2400,Lucky Array,data structures,121,E
2500,Lucky Segments,binary search;implementation;two pointers,121,D
1900,Lucky Permutation,brute force;combinatorics;number theory,121,C
1500,Lucky Transformation,strings,121,B
1100,Lucky Sum,implementation,121,A
1900,Minimum Sum,divide and conquer;geometry;sortings,120,J
2200,Luck is in Numbers,greedy,120,I
1800,Brevity is Soul of Wit,graph matchings,120,H
1800,Boom,implementation,120,G
1400,Spiders,dp;greedy;trees,120,F
1400,Put Knight!,games;math,120,E
1400,Three Sons,brute force,120,D
1100,Winnie-the-Pooh and honey,implementation;math,120,C
1100,Quiz League,implementation,120,B
1000,Elevator,brute force;implementation;math,120,A
2400,Alternative Reality,geometry,119,E
2500,String Transformation,hashing;strings,119,D
2000,Education Reform,dp,119,C
1900,Before Exam,constructive algorithms;implementation;sortings,119,B
800,Epic Game,implementation,119,A
2000,Bertown roads,dfs and similar;graphs,118,E
1700,Caesar's Legions,dp,118,D
1900,Fancy Number,brute force;greedy;sortings;strings,118,C
1000,Present from Lena,constructive algorithms;implementation,118,B
1000,String Task,implementation;strings,118,A
2900,Tree or not Tree,data structures;divide and conquer;implementation;trees,117,E
2500,Not Quick Transformation,divide and conquer;math,117,D
2000,Cycle,dfs and similar;graphs,117,C
1800,Very Interesting Game,brute force;number theory,117,B
1300,Elevator,implementation;math,117,A
1100,Little Pigs and Wolves,greedy;implementation,116,B
800,Tram,implementation,116,A
2400,Linear Kingdom Races,data structures;dp,115,E
2600,Unambiguous Arithmetic Expression,dp;expression parsing,115,D
2200,Plumber,math,115,C
1500,Lawnmower,greedy;sortings,115,B
900,Party,dfs and similar;graphs;trees,115,A
1500,PFAST Inc.,bitmasks;brute force;graphs,114,B
1000,Cifera,math,114,A
2700,Sleeping,combinatorics;implementation;math,113,E
2700,Museum,math;matrices;probabilities,113,D
2200,Double Happiness,brute force;math;number theory,113,C
2000,Petr#,brute force;data structures;hashing;strings,113,B
1600,Grammar Lessons,implementation;strings,113,A
1200,Petya and Square,implementation;math,112,B
800,Petya and Strings,implementation;strings,112,A
2900,Petya and Rectangle,,111,E
2300,Petya and Coloring,combinatorics;dp,111,D
2100,Petya and Spiders,bitmasks;dp;dsu,111,C
1900,Petya and Divisors,binary search;data structures;number theory,111,B
1400,Petya and Inequiations,greedy,111,A
1100,Lucky String,constructive algorithms;strings,110,B
800,Nearly Lucky Number,implementation,110,A
2700,Lucky Interval,brute force;math,109,E
2000,Lucky Sorting,constructive algorithms;sortings,109,D
1900,Lucky Tree,dp;dsu;trees,109,C
1900,Lucky Probability,brute force;probabilities,109,B
1000,Lucky Sum of Digits,brute force;implementation,109,A
1400,Datatypes,math;sortings,108,B
1000,Palindromic Times,implementation;strings,108,A
2700,Darts,geometry;probabilities,107,E
2400,Crime Management,dp;graphs;matrices,107,D
2400,Arrangement,bitmasks;dp,107,C
1600,Basketball Team,combinatorics;dp;math;probabilities,107,B
1400,Dorm Water Supply,dfs and similar;graphs,107,A
2100,Space Rescuers,geometry;ternary search,106,E
1700,Treasure Island,brute force;implementation,106,D
1700,Buns,dp,106,C
1000,Choosing Laptop,brute force;implementation,106,B
1000,Card Game,implementation,106,A
2500,Lift and Throw,brute force,105,E
2700,Entertaining Geodetics,brute force;dsu;implementation,105,D
2200,Item World,brute force;implementation;sortings,105,C
1800,Dark Assembly,brute force;probabilities,105,B
1700,Transmigration,implementation,105,A
800,Blackjack,implementation,104,A
2900,Buying Sets,flows;graph matchings,103,E
2100,Time to Raid Cowavans,brute force;data structures;sortings,103,D
1900,Russian Roulette,constructive algorithms;greedy,103,C
1500,Cthulhu,dfs and similar;dsu;graphs,103,B
1100,Testing Pants for Sadness,greedy;implementation;math,103,A
1000,Sum of Digits,implementation,102,B
1200,Clothes,brute force,102,A
2500,Candies and Stones,divide and conquer;dp,101,E
2300,Castle,dp;greedy;probabilities;sortings;trees,101,D
2000,Vectors,implementation;math,101,C
1700,Buses,binary search;data structures;dp,101,B
1200,Homework,greedy,101,A
2400,Interval Coloring,*special;greedy;math,100,J
1500,Rotation,*special;geometry;math,100,I
2100,Battleship,*special;dfs and similar;implementation,100,H
1800,Name the album,*special;data structures;implementation,100,G
1800,Polynom,*special;implementation,100,F
1600,Lamps in a Line,*special;math,100,E
1500,World of Mouth,*special;strings,100,D
1400,A+B,*special;implementation,100,C
1500,Friendly Numbers,*special;implementation,100,B
1100,Carpeting the Room,*special;implementation,100,A
1300,Help Chef Gerasim,implementation;sortings,99,B
800,Help Far Away Kingdom,strings,99,A
2700,Help Shrek and Donkey,dp;games;math;probabilities,98,E
2500,Help Monks,constructive algorithms,98,D
2500,Help Greg the Dwarf,geometry;ternary search,98,C
2200,Help King,implementation;probabilities;trees,98,B
1700,Help Victoria the Wise,brute force;implementation,98,A
2200,Leaders,dfs and similar;dsu;graphs;trees,97,E
2700,Robot in Basement,bitmasks;brute force;implementation,97,D
2400,Winning Strategy,binary search;graphs;math;shortest paths,97,C
2300,Superset,constructive algorithms;divide and conquer,97,B
2400,Domino,brute force;implementation,97,A
1300,Lucky Numbers (easy),binary search;bitmasks;brute force,96,B
900,Football,implementation;strings,96,A
2500,Lucky Country,dp;dsu;graphs,95,E
2500,Horse Races,dp;math,95,D
1900,Volleyball,shortest paths,95,C
1800,Lucky Numbers,dp;greedy,95,B
1600,Hockey,implementation;strings,95,A
1300,Friends,graphs;implementation;math,94,B
900,Restoring Password,implementation;strings,94,A
2600,Lostborn,dp;math;number theory,93,E
2500,Flags,dp;math;matrices,93,D
2500,Azembler,brute force;implementation,93,C
1900,End of Exams,greedy,93,B
1700,Frames,implementation,93,A
1300,Binary Number,greedy,92,B
800,Chips,implementation;math,92,A
2500,Igloo Skyscraper,data structures;geometry,91,E
2600,Grocer's Problem,constructive algorithms;graphs;greedy,91,D
2300,Ski Base,combinatorics;dsu;graphs,91,C
1500,Queue,binary search;data structures,91,B
1500,Newspaper Headline,greedy;strings,91,A
1100,African Crossword,implementation;strings,90,B
1000,Cableway,greedy;math,90,A
2900,Fire and Ice,greedy,89,E
2500,Space mines,geometry,89,D
2300,Chip Play,brute force;data structures;implementation,89,C
2300,Widget Library,dp;expression parsing;graphs;implementation,89,B
1800,Robbery,greedy,89,A
1500,Keyboard,implementation,88,B
1200,Chord,brute force;implementation,88,A
2600,Mogohu-Rea Idol,geometry,87,E
2300,Beautiful Road,dfs and similar;dp;dsu;graphs;implementation;sortings;trees,87,D
2000,Interesting Game,dp;games;math,87,C
1800,Vasya and Types,implementation;strings,87,B
1500,Trains,implementation;math,87,A
2700,Long sequence,brute force;math;matrices,86,E
2200,Powerful array,data structures;implementation;math;two pointers,86,D
2500,Genetic engineering,dp;string suffix structures;trees,86,C
2200,Tetris revisited,constructive algorithms;graph matchings;greedy;math,86,B
1600,Reflection,math,86,A
2600,Guard Towers,binary search;dsu;geometry;graphs;sortings,85,E
2300,Sum of Medians,binary search;brute force;data structures;implementation,85,D
2200,Petya and Tree,binary search;dfs and similar;probabilities;sortings;trees,85,C
1800,Embassy Queue,data structures;greedy,85,B
1300,Domino,constructive algorithms;implementation,85,A
1700,Biathlon,binary search;implementation,84,C
900,Toy Army,math;number theory,84,A
2800,Two Subsequences,bitmasks;dp,83,E
2400,Numbers,dp;math;number theory,83,D
2400,Track,graphs;greedy;shortest paths,83,C
1800,Doctor,binary search;math;sortings,83,B
1300,Magical Array,math,83,A
2600,Corridor,geometry,82,E
2000,Two out of Three,dp,82,D
2000,General Mobilization,data structures;dfs and similar;sortings,82,C
1700,Sets,constructive algorithms;hashing;implementation,82,B
1100,Double Cola,implementation;math,82,A
2700,Pairs,dfs and similar;dp;dsu;graphs;implementation;trees,81,E
2100,Polycarp's Picture Gallery,constructive algorithms;greedy,81,D
1700,Average Score,greedy;math;sortings,81,C
1700,Sequence Formatting,implementation;strings,81,B
1400,Plug-in,implementation,81,A
1200,Depression,geometry;math,80,B
800,Panoramix's Prediction,brute force,80,A
2900,Security System,math,79,E
2800,Password,bitmasks;dp;shortest paths,79,D
1800,Beaver,data structures;dp;greedy;hashing;strings;two pointers,79,C
1400,Colorful Field,implementation;sortings,79,B
1200,Bus Game,greedy,79,A
2300,Evacuation,flows;graphs;shortest paths,78,E
2300,Archer's Shot,binary search;geometry;math;two pointers,78,D
2000,Beaver Game,dp;games;number theory,78,C
1200,Easter Eggs,constructive algorithms;implementation,78,B
800,Haiku,implementation;strings,78,A
2800,Martian Food,geometry,77,E
2300,Domino Carpet,dp;implementation,77,D
2100,Beavermuncher-0xFF,dfs and similar;dp;dsu;greedy;trees,77,C
1800,Falling Anvils,math;probabilities,77,B
1400,Heroes,brute force;implementation,77,A
2300,Tourist,binary search;data structures;dp,76,F
1700,Points,implementation;math,76,E
1700,Plus and xor,dp;greedy;math,76,D
2700,Mutation,bitmasks;dp;math,76,C
2100,Mice,greedy;two pointers,76,B
2200,Gift,dsu;graphs;sortings;trees,76,A
2400,Ship's Shortest Path,geometry;shortest paths,75,E
2000,Big Maximum Sum,data structures;dp;greedy;implementation;math;trees,75,D
1600,Modified GCD,binary search;number theory,75,C
1500,Facetook Priority Wall,expression parsing;implementation;strings,75,B
1000,Life Without Zeros,implementation,75,A
2800,Shift It!,constructive algorithms,74,E
2400,Hanger,data structures,74,D
2100,Chessboard Billiard,dfs and similar;dsu;graphs;number theory,74,C
1500,Train,dp;games;greedy,74,B
1000,Room Leader,implementation,74,A
2900,Plane of Tanks,brute force;geometry,73,F
2400,Morrowindows,math;number theory,73,E
2200,FreeDiv,dfs and similar;graphs;greedy,73,D
1800,LionAge II,dp,73,C
2000,Need For Brake,binary search;greedy;sortings,73,B
1600,The Elder Trolls IV: Oblivon,greedy;math,73,A
1500,Goofy Numbers,*special;implementation,72,I
1600,Reverse It!,*special;implementation,72,H
1000,Fibonacci army,*special;dp,72,G
1900,Oil,*special;greedy;math,72,F
1800,Ali goes shopping,*special;brute force;strings,72,E
2300,Perse-script,*special;expression parsing,72,D
1200,Extraordinarily Nice Numbers,*special;math,72,C
2200,INI-file,*special;implementation,72,B
1800,Goshtasp, Vishtasp and Eidi,*special;greedy;math,72,A
2200,Nuclear Fusion,bitmasks;dp,71,E
